26,script-1582461620.1601667-26,--pad_size=40 --tag_threshold=80 --layer_capacity=64 --pooling_layer=GlobalMaxPool --batch_size=128 --learning_rate=0.01 --dropout_rate=0.0 --l2_reg_factor=0.0001,0.7462058192116213
4,script-1582458150.1990113-4,--pad_size=5 --tag_threshold=10 --layer_capacity=64 --pooling_layer=GlobalAveragePooling --batch_size=128 --learning_rate=0.001 --dropout_rate=0.4 --l2_reg_factor=0.0001,0.7308426895357654
11,script-1582458761.6959298-11,--pad_size=40 --tag_threshold=20 --layer_capacity=128 --pooling_layer=GlobalMaxPool --batch_size=128 --learning_rate=0.001 --dropout_rate=0.4 --l2_reg_factor=0.0,0.7373797638763342
25,script-1582461359.7868204-25,--pad_size=160 --tag_threshold=40 --layer_capacity=128 --pooling_layer=GlobalAveragePooling --batch_size=128 --learning_rate=0.01 --dropout_rate=0.3 --l2_reg_factor=0.01,0.7093341595822458
31,script-1582463218.5687294-31,--pad_size=5 --tag_threshold=40 --layer_capacity=64 --pooling_layer=GlobalAveragePooling --batch_size=128 --learning_rate=0.1 --dropout_rate=0.4 --l2_reg_factor=0.01,0.7271183041485687
12,script-1582458885.3421645-12,--pad_size=10 --tag_threshold=2 --layer_capacity=64 --pooling_layer=GlobalAveragePooling --batch_size=256 --learning_rate=0.01 --dropout_rate=0.0 --l2_reg_factor=0.0,0.7265299913742777
16,script-1582459459.946554-16,--pad_size=2 --tag_threshold=20 --layer_capacity=128 --pooling_layer=GlobalAveragePooling --batch_size=128 --learning_rate=0.001 --dropout_rate=0.3 --l2_reg_factor=0.0,0.7076174040896352
21,script-1582460474.7399812-21,--pad_size=40 --tag_threshold=20 --layer_capacity=64 --pooling_layer=GlobalAveragePooling --batch_size=128 --learning_rate=0.1 --dropout_rate=0.1 --l2_reg_factor=0.0001,0.7209593625995709
27,script-1582461897.6657877-27,--pad_size=40 --tag_threshold=5 --layer_capacity=128 --pooling_layer=GlobalMaxPool --batch_size=128 --learning_rate=0.1 --dropout_rate=0.1 --l2_reg_factor=0.001,0.7379695565785094
28,script-1582462180.084721-28,--pad_size=20 --tag_threshold=40 --layer_capacity=128 --pooling_layer=GlobalAveragePooling --batch_size=128 --learning_rate=0.001 --dropout_rate=0.2 --l2_reg_factor=0.001,0.7297382720616378
35,script-1582464578.0522547-35,--pad_size=160 --tag_threshold=5 --layer_capacity=64 --pooling_layer=GlobalAveragePooling --batch_size=128 --learning_rate=0.1 --dropout_rate=0.0 --l2_reg_factor=0.001,0.689729492616603
6,script-1582458256.6238658-6,--pad_size=2 --tag_threshold=10 --layer_capacity=128 --pooling_layer=GlobalAveragePooling --batch_size=128 --learning_rate=0.001 --dropout_rate=0.1 --l2_reg_factor=0.0,0.7124080086900771
10,script-1582458606.9341774-10,--pad_size=80 --tag_threshold=5 --layer_capacity=128 --pooling_layer=GlobalAveragePooling --batch_size=128 --learning_rate=0.1 --dropout_rate=0.3 --l2_reg_factor=0.001,0.7011307938237699
14,script-1582459153.422976-14,--pad_size=40 --tag_threshold=5 --layer_capacity=64 --pooling_layer=GlobalAveragePooling --batch_size=256 --learning_rate=0.01 --dropout_rate=0.0 --l2_reg_factor=0.001,0.7185370286908287
22,script-1582460684.0120285-22,--pad_size=160 --tag_threshold=10 --layer_capacity=64 --pooling_layer=GlobalMaxPool --batch_size=256 --learning_rate=0.001 --dropout_rate=0.0 --l2_reg_factor=0.0001,0.7434401849511619
2,script-1582458052.481389-2,--pad_size=20 --tag_threshold=10 --layer_capacity=128 --pooling_layer=GlobalMaxPool --batch_size=128 --learning_rate=0.1 --dropout_rate=0.1 --l2_reg_factor=0.01,0.7516595247877634
7,script-1582458357.2671833-7,--pad_size=10 --tag_threshold=80 --layer_capacity=64 --pooling_layer=GlobalAveragePooling --batch_size=256 --learning_rate=0.001 --dropout_rate=0.3 --l2_reg_factor=0.0,0.7283523312517851
19,script-1582460086.2242978-19,--pad_size=10 --tag_threshold=80 --layer_capacity=128 --pooling_layer=GlobalMaxPool --batch_size=128 --learning_rate=0.001 --dropout_rate=0.0 --l2_reg_factor=0.01,0.7366820541903322
24,script-1582461136.2072446-24,--pad_size=20 --tag_threshold=10 --layer_capacity=64 --pooling_layer=GlobalMaxPool --batch_size=128 --learning_rate=0.01 --dropout_rate=0.3 --l2_reg_factor=0.001,0.739520445634088
29,script-1582462604.2153797-29,--pad_size=2 --tag_threshold=10 --layer_capacity=128 --pooling_layer=GlobalMaxPool --batch_size=256 --learning_rate=0.01 --dropout_rate=0.3 --l2_reg_factor=0.0,0.7140785627126051
33,script-1582463868.439194-33,--pad_size=20 --tag_threshold=40 --layer_capacity=128 --pooling_layer=GlobalMaxPool --batch_size=256 --learning_rate=0.01 --dropout_rate=0.2 --l2_reg_factor=0.0001,0.7453023077598314
34,script-1582464216.2821007-34,--pad_size=2 --tag_threshold=40 --layer_capacity=128 --pooling_layer=GlobalAveragePooling --batch_size=256 --learning_rate=0.001 --dropout_rate=0.0 --l2_reg_factor=0.01,0.7050134387729426
36,script-1582464950.7046099-36,--pad_size=40 --tag_threshold=20 --layer_capacity=64 --pooling_layer=GlobalAveragePooling --batch_size=128 --learning_rate=0.1 --dropout_rate=0.3 --l2_reg_factor=0.001,0.7149725418577638
30,script-1582462914.3062477-30,--pad_size=160 --tag_threshold=20 --layer_capacity=64 --pooling_layer=GlobalMaxPool --batch_size=256 --learning_rate=0.1 --dropout_rate=0.3 --l2_reg_factor=0.1,0.7405367299285563
9,script-1582458517.3233745-9,--pad_size=2 --tag_threshold=2 --layer_capacity=128 --pooling_layer=GlobalAveragePooling --batch_size=256 --learning_rate=0.1 --dropout_rate=0.1 --l2_reg_factor=0.0001,0.7143969000210824
18,script-1582459896.3419325-18,--pad_size=10 --tag_threshold=2 --layer_capacity=64 --pooling_layer=GlobalAveragePooling --batch_size=256 --learning_rate=0.1 --dropout_rate=0.4 --l2_reg_factor=0.01,0.7208249976683565
32,script-1582463537.763365-32,--pad_size=5 --tag_threshold=2 --layer_capacity=128 --pooling_layer=GlobalMaxPool --batch_size=128 --learning_rate=0.01 --dropout_rate=0.2 --l2_reg_factor=0.01,0.7272428071838823
39,script-1582466101.7511973-39,--pad_size=40 --tag_threshold=2 --layer_capacity=128 --pooling_layer=GlobalAveragePooling --batch_size=128 --learning_rate=0.001 --dropout_rate=0.0 --l2_reg_factor=0.0001,0.691165529494955
2,script-1582482969.4175715-2,--pad_size=5 --tag_threshold=10 --layer_capacity=64 --pooling_layer=GlobalAveragePooling --batch_size=256 --learning_rate=0.001 --dropout_rate=0.0 --l2_reg_factor=0.001,0.7353858906662963
3,script-1582483009.8735106-3,--pad_size=160 --tag_threshold=10 --layer_capacity=64 --pooling_layer=GlobalAveragePooling --batch_size=256 --learning_rate=0.001 --dropout_rate=0.2 --l2_reg_factor=0.1,0.6893013929564715
7,script-1582483307.3912628-7,--pad_size=10 --tag_threshold=2 --layer_capacity=128 --pooling_layer=GlobalMaxPool --batch_size=256 --learning_rate=0.01 --dropout_rate=0.4 --l2_reg_factor=0.001,0.7254595422832315
8,script-1582483393.8607728-8,--pad_size=40 --tag_threshold=40 --layer_capacity=128 --pooling_layer=GlobalMaxPool --batch_size=256 --learning_rate=0.001 --dropout_rate=0.3 --l2_reg_factor=0.01,0.7413789203133426
9,script-1582483497.1163378-9,--pad_size=5 --tag_threshold=5 --layer_capacity=64 --pooling_layer=GlobalAveragePooling --batch_size=256 --learning_rate=0.001 --dropout_rate=0.1 --l2_reg_factor=0.001,0.7357646781396406
14,script-1582484207.2309213-14,--pad_size=20 --tag_threshold=20 --layer_capacity=128 --pooling_layer=GlobalMaxPool --batch_size=128 --learning_rate=0.001 --dropout_rate=0.0 --l2_reg_factor=0.1,0.741677041088485
16,script-1582484561.775048-16,--pad_size=80 --tag_threshold=10 --layer_capacity=128 --pooling_layer=GlobalAveragePooling --batch_size=128 --learning_rate=0.01 --dropout_rate=0.3 --l2_reg_factor=0.01,0.7069216328418291
19,script-1582485279.4578934-19,--pad_size=40 --tag_threshold=80 --layer_capacity=128 --pooling_layer=GlobalMaxPool --batch_size=128 --learning_rate=0.001 --dropout_rate=0.2 --l2_reg_factor=0.0001,0.7393828392438034
11,script-1582483792.7058218-11,--pad_size=5 --tag_threshold=5 --layer_capacity=64 --pooling_layer=GlobalMaxPool --batch_size=128 --learning_rate=0.001 --dropout_rate=0.4 --l2_reg_factor=0.001,0.7302500701415956
5,script-1582483128.2371633-5,--pad_size=80 --tag_threshold=80 --layer_capacity=128 --pooling_layer=GlobalAveragePooling --batch_size=128 --learning_rate=0.001 --dropout_rate=0.1 --l2_reg_factor=0.0,0.7180971832535952
0,script-1582482923.4416745-0,--pad_size=80 --tag_threshold=2 --layer_capacity=64 --pooling_layer=GlobalAveragePooling --batch_size=128 --learning_rate=0.001 --dropout_rate=0.2 --l2_reg_factor=0.001,0.6910404374979299
17,script-1582484758.315588-17,--pad_size=10 --tag_threshold=5 --layer_capacity=64 --pooling_layer=GlobalAveragePooling --batch_size=256 --learning_rate=0.001 --dropout_rate=0.0 --l2_reg_factor=0.01,0.7317318626765277
12,script-1582483913.0353277-12,--pad_size=10 --tag_threshold=5 --layer_capacity=128 --pooling_layer=GlobalAveragePooling --batch_size=128 --learning_rate=0.001 --dropout_rate=0.2 --l2_reg_factor=0.0,0.7353902568918802
13,script-1582484046.8332336-13,--pad_size=20 --tag_threshold=5 --layer_capacity=64 --pooling_layer=GlobalAveragePooling --batch_size=128 --learning_rate=0.01 --dropout_rate=0.1 --l2_reg_factor=0.01,0.7275580785197912
1,script-1582482940.3384206-1,--pad_size=40 --tag_threshold=2 --layer_capacity=128 --pooling_layer=GlobalAveragePooling --batch_size=128 --learning_rate=0.001 --dropout_rate=0.1 --l2_reg_factor=0.001,0.6982184765244775
4,script-1582483075.7724042-4,--pad_size=160 --tag_threshold=5 --layer_capacity=64 --pooling_layer=GlobalMaxPool --batch_size=128 --learning_rate=0.001 --dropout_rate=0.1 --l2_reg_factor=0.0,0.7459810042480459
10,script-1582483609.0950108-10,--pad_size=160 --tag_threshold=20 --layer_capacity=128 --pooling_layer=GlobalMaxPool --batch_size=256 --learning_rate=0.1 --dropout_rate=0.1 --l2_reg_factor=0.1,0.7443849133440149
